;opi_id;tag;subtag;opinion_unit;review_id;rating
6530;6530;;;Good GUI .;3730411717;4
6531;6531;;;I really like this app;3730411717;4
6532;6532;;;Apple Watch complication broken;3728598926;4
6533;6533;;;When I ’m in the Apple Watch app on my phone and attempt to select the AirVisual   implication , the Apple Watch app crashes .;3728598926;4
6534;6534;;;Helpful to Navigate Pollution;3710120120;4
6535;6535;;;The app have so many reading systems to ensure that air quality data is updated and we ’re best prepared for the day .;3710120120;4
6536;6536;;;Needs Landscape Mode for iPad;3704228492;4
6537;6537;;;Great App on Phone ,;3704228492;4
6538;6538;;;but needs landscape mode for iPad .;3704228492;4
6539;6539;;;Clear and concise Information .;3698654151;4
6540;6540;;;Easy to understand graphics at a glance .   ;3698654151;4
6541;6541;;;They kept it simple and works for me !;3698654151;4
6542;6542;;;Miss Plumeria;3693283374;4
6543;6543;;;Terrific way to see what your lungs are about to receive;3693283374;4
6544;6544;;;helps me decide when to go on a run;3689852924;4
6545;6545;;;and helps me decide when to take my kids to the park to play;3689852924;4
6546;6546;;;Tanyakiet;3686782682;4
6547;6547;;;Great;3686782682;4
6548;6548;;;Nice;3681946331;4
6549;6549;;;Nice App;3681946331;4
6550;6550;;;but indoor air visuals should be free or with less rates;3681946331;4
6551;6551;;;Good;3680983604;4
6552;6552;;;It is really good;3680983604;4
6553;6553;;;Good;3671524186;4
6554;6554;;;Good app;3671524186;4
6555;6555;;;Pretty good;3668737516;4
6556;6556;;;I like the app   ;3668737516;4
6557;6557;;;Helps me understand my asthma risk;3668737516;4
6558;6558;;;Wasiq Naveed;3660816516;4
6559;6559;;;Great app its now a regular feature in my daily routine to get an update from this app;3660816516;4
6560;6560;;;Healthy reminder;3651277710;4
6561;6561;;;With deteriorating air quality and the authorities only doing bandaid job , got to take matters into your own hands .;3651277710;4
6562;6562;;;This easy to use app reminds us to prepare .;3651277710;4
6563;6563;;;Great app;3643240646;4
6564;6564;;;Only issue is I want to get the air quality inside my home and my the app wo n’t recognise my serial number;3643240646;4
6565;6565;;;Thanakany;3631829603;4
6566;6566;;;Good app !;3631829603;4
6567;6567;;;Like the app but . I have to view it sideways on my IPad .;3626571541;4
6568;6568;;;Could someone please make the app more IPad friendly .   ;3626571541;4
6569;6569;;;Thanks;3626571541;4
6570;6570;;;Really nice , I wish it has Chinese support;3621636287;4
6571;6571;;;as titled;3621636287;4
6572;6572;;;😷;3617292753;4
6573;6573;;;This app does n't help you breathe better .;3617292753;4
6574;6574;;;That 's not a bad thing .;3617292753;4
6575;6575;;;It 's not a nebulizer or a machine that has a mask that attaches to your face .;3617292753;4
6576;6576;;;It 's simply an App that provides you with ADD feet of the air quality around you and neighboring cities or places or in the world outside and show to death because you do n't know it 's in The air .   ;3617292753;4
6577;6577;;;Comes in handy;3617292753;4
6578;6578;;;Excellent Health Tool !;3617077039;4
6579;6579;;;Essential tool to guard my health so I can take precautions and wear my mask when appropriate .;3617077039;4
6580;6580;;;I would have rated five stars if there was an ability to track trends over a period of time .;3617077039;4
6581;6581;;;I use this app daily .;3617077039;4
6582;6582;;;Air Visual;3616214680;4
6583;6583;;;Good information;3616214680;4
6584;6584;;;Works great;3613810769;4
6585;6585;;;Easy to use , seems accurate .;3613810769;4
6586;6586;;;tehran;3600409985;4
6587;6587;;;please update its air quality index more earlier or it is better to say as early as possible .;3600409985;4
6588;6588;;;in related to our city ( tehran ) it will updated every one hour and 30 minutes every times .;3600409985;4
6589;6589;;;thanks alot .   ;3600409985;4
6590;6590;;;hesam hemmatiyan;3600409985;4
6591;6591;;;Data Validity;3599355201;4
6592;6592;;;I have to constantly check the air I pump into my lungs here in TEHRAN , on this app .;3599355201;4
6593;6593;;;I ’m just not sure if I can trust the data you receive from our local authorities .;3599355201;4
6594;6594;;;Great app;3596585613;4
6595;6595;;;Very helpful and user friendly app .;3596585613;4
6596;6596;;;The data from contributors are more accurate than from satellite feeds .;3596585613;4
6597;6597;;;Would love to see more people join in and improve coverage .;3596585613;4
6598;6598;;;Love the app !;3572502058;4
6599;6599;;;I totally love the app !   ;3572502058;4
6600;6600;;;The only reason I am not giving it 5 stars is because it should update more frequently to real time .;3572502058;4
6601;6601;;;Helpful for   traveling & exercise;3549091711;4
6602;6602;;;I travel a lot , and this app helps me know when it ’s safest to exercise outdoors .;3549091711;4
6603;6603;;;Airvisual;3529033259;4
6604;6604;;;Very helpful;3529033259;4
6605;6605;;;Accurate data but UX needs improvement;3516065054;4
6606;6606;;;Accurate data;3516065054;4
6607;6607;;;but UX needs improvement;3516065054;4
6608;6608;;;Lung disease guard;3491580042;4
6609;6609;;;Supremely useful , always know when should protect my lungs .;3491580042;4
6610;6610;;;Accurate current . Less accurate forecast;3489174237;4
6611;6611;;;It shows great info for what ’s happening currently;3489174237;4
6612;6612;;;but the forecast is often inaccurate .;3489174237;4
6613;6613;;;Very useful tool;3468758663;4
6614;6614;;;Much needed tool living in California where fires are common .;3468758663;4
6615;6615;;;good one;3467964579;4
6616;6616;;;very good app 。;3467964579;4
6617;6617;;;Very helpful app;3460239135;4
6618;6618;;;This app is easy to use and you can see the air quality anywhere in the world .;3460239135;4
6619;6619;;;It shows current and forecasted levels .;3460239135;4
6620;6620;;;You can have it display the numerical Air Quality Index ( Air Quality Index ) for your local area directly on the app icon so you can see the air quality without even opening the app .;3460239135;4
6621;6621;;;Bad air good to know;3459534195;4
6622;6622;;;Wish I could filter the map to see bad air worldwide .;3459534195;4
6623;6623;;;Daily Guide;3458981475;4
6624;6624;;;Is really helpful when aquí is getting poor so we know when to use filter masks or when we can take our dog for a walk .;3458981475;4
6625;6625;;;Not sure about the forecast .;3458981475;4
6626;6626;;;Very good start;3455632212;4
6627;6627;;;It ’s great to see the Air Quality Index for different areas and plan accordingly .   ;3455632212;4
6628;6628;;;"The forecast model needs a lot of work as it ’s as good as I can guess ;)";3455632212;4
6629;6629;;;Good app;3453326538;4
6630;6630;;;Good app;3453326538;4
6631;6631;;;Vital info for people who breathe;3452535625;4
6632;6632;;;The app provided easy updates as smoke from wildfire shifted across N California for weeks .;3452535625;4
6633;6633;;;Current and forecast data seems really good , aligned with the haze we saw .;3452535625;4
6634;6634;;;Google Earth tool shows particulate concentration and prevailing wind and looks great when it works .;3452535625;4
6635;6635;;;Server got overwhelmed .;3452535625;4
6636;6636;;;Recommended app .;3452535625;4
6637;6637;;;Not bad;3449577287;4
6638;6638;;;It ’s not bad;3449577287;4
6639;6639;;;It ’s good;3447906354;4
6640;6640;;;This application is good and bad;3447906354;4
6641;6641;;;Really helpful;3447823343;4
6642;6642;;;So easy to see exactly what the air quality is near you .;3447823343;4
6643;6643;;;I ’m in a “ sensitive group ” ( respiratory issues ) and during the fires in northern California this November;3447823343;4
6644;6644;;;, AirVisual helped me decide whether or not to stay indoors .;3447823343;4
6645;6645;;;( Usually the answer was yes . );3447823343;4
6646;6646;;;I would wake up each morning and check it first .;3447823343;4
6647;6647;;;Great;3447362972;4
6648;6648;;;They need more data points;3447362972;4
6649;6649;;;I did n’t even know what Air Quality Index was ! ! !;3445839144;4
6650;6650;;;Very helpful App .   ;3445839144;4
6651;6651;;;Now I have something else to worry about .;3445839144;4
6652;6652;;;Great app .   Needs more locations .;3444173101;4
6653;6653;;;Great app .   ;3444173101;4
6654;6654;;;It would be great if you have more locations and validation of data points .;3444173101;4
6655;6655;;;For example , I think there is someone near my house that has an indoor monitor .;3444173101;4
6656;6656;;;That point is always green regardless of all the other data around it .;3444173101;4
6657;6657;;;Very helpful;3443427873;4
6658;6658;;;Living in the San Francisco Bay Area after the horrible Camp fire destroyed the homes and killed people in Paradise , it also made our air quality the worst in the world for well over a week .;3443427873;4
6659;6659;;;This app helped on a daily basis to decide to wear N95 masks and to seek places to travel to , just so we , and our dog , could breathe and get some exercise .;3443427873;4
6660;6660;;;I Like It a Lot;3443425264;4
6661;6661;;;It has been helpful durning this most recent California wildfire .;3443425264;4
6662;6662;;;I think it would be nice to add another level of information such as a daily update on the content   of the air / particulates / toxins are on unhealthy air days .   ;3443425264;4
6663;6663;;;Thanks !;3443425264;4
6664;6664;;;Chevere !;3443230731;4
6665;6665;;;That ’s right;3443230731;4
6666;6666;;;Good App;3441755567;4
6667;6667;;;This app is helpful , wish they had more areas with specific air ratings;3441755567;4
6668;6668;;;Pretty useful;3441522271;4
6669;6669;;;Still figuring this out;3441522271;4
6670;6670;;;but seems quite handy .;3441522271;4
6671;6671;;;Would like to see locations and number of sensors in my area , also frequency of refresh .;3441522271;4
6672;6672;;;Great App;3440181726;4
6673;6673;;;Awesome app for tracking air quality .;3440181726;4
6674;6674;;;I prefer this over all the other apps out there .;3440181726;4
6675;6675;;;Helpful;3437499869;4
6676;6676;;;This is a very handy app .;3437499869;4
6677;6677;;;Used it during periods of heavy smoke from the forest fires .;3437499869;4
6678;6678;;;Tended to reflect cleaner air results then certain other sources ,;3437499869;4
6679;6679;;;but used in conjunction with other sources I was able to extrapolate in general sense of how dirty the air was;3437499869;4
6680;6680;;;Convenient;3436648367;4
6681;6681;;;I love that the badge on the app icon shows the current rating .;3436648367;4
6682;6682;;;I can see at a glance without even opening the app what the quality is in the air outside .;3436648367;4
6683;6683;;;We ’ve been having a lot of wildfire smoke lately and the app helps me figure out whether I need to be wearing a mask or not .;3436648367;4
6684;6684;;;I wish that there were reporting stations for more cities .;3436648367;4
6685;6685;;;Currently I use one for a town nearby that ’s smaller than Santa Rosa .;3436648367;4
6686;6686;;;I ’ll raise my rating to a 5 when that happens and when it actually works on my Apple Watch .;3436648367;4
6687;6687;;;Great little app;3436374711;4
6688;6688;;;Living in California with all the wildfires this app is invaluable to determine air quality even if you do n’t live near the fires .;3436374711;4
6689;6689;;;I would give it 5 stars if it were a bit easier to add “ my ” cities .;3436374711;4
