;review_id;rating;title;review_date;user_name;review;response_id;dev_response;response_date;lang
3087;3070463671;2;Forecast information not updated;2018-08-16T03:04:49Z;teapoetPDX;I love the graphics and they way this app displays information, but the current air quality index will be accurate and they won't have updated the 3-hour trajectory forecast below. So the forecast could say 51-100 (yellow) for several three hour makes through the day and the current reading will be 155 (red). They don't even update the trajectory forecast before you pass the time mark and it disappears from the timeline.;;;;en
2166;3042152077;2;Not impressed;2018-08-09T23:25:12Z;Rouge341;App is OK, but air quality readings are not as timely as other sources and many sites are not listed.;;;;en
57;3022932052;2;App works even if inaccurate;2018-08-06T00:05:22Z;wheezing again;"I like how this app will send me notifications and shows a particulate count without needing to open the app.
It says it is getting info from EPA but the numbers never match. Right now Air Now says particulate is 127 an Orange Action level. The app says air quality is good at 39.

Air Now is a trusted air quality site by the EPA.  Get rid of your bogus sources that are giving you filtered air quality numbers.   Even by your bizarre scale the count should be above 50.";;;;en
1754;2696500260;2;App;2018-06-15T03:11:14Z;"jnrmn;";"App does not reset its self. Have to tap each location to get current readings.
 Test locations are located out of busy city areas, not getting accurate inter city readings.";;;;en
1962;2627582687;2;Hard to navigate;2018-06-01T17:05:14Z;12345$86@';Why can’t I get my town. The numbering system isn’t clear.  Hard to navigate.;;;;en
2055;2619599915;2;Days;2018-05-31T03:37:14Z;3818 Solera;The set up on the days is confusing as it will show yesterday’s results??;;;;en
1836;2558592790;2;Ok;2018-05-17T10:09:29Z;Military Mom & Vet;Constantly has a number on the app and no matter what I do I can’t get rid of it. Other than that hassle and not knowing how to get rid of it, it’s an ok app.;;;;en
148;2526004443;2;OZONE;2018-05-10T00:51:03Z;I am dragon;It is a fairly good app, it could update information faster and a little more often. When you get to go out side and it depends on the accuracy this could do much more for us if it up dated the information faster, if I look at the app and it say that it is 15 and green and I take my wife outside and she immediately starts choking and is unable to get a breath, I look at the app again and it is still showing green than it finally updates and it really is 49 red. That is why I don’t give the app a higher rating. Fix it than I will repatriate it.;;;;en
1735;2409478785;2;Notifications won’t clear;2018-04-11T11:52:27Z;jazzberryjam;Theres a constant red badge notification on this app (from the day I set it up) and I have no idea how to clear it.;;;;en
1665;2321979621;2;Data is outdated;2018-03-19T05:10:12Z;tinhead2;Have to manually refresh now since the last update. Kinda useless to open the app and wait.;;;;en
2143;2052084320;2;Inaccurate forecasts;2018-01-03T04:38:25Z;Mystereader;When the forecast is right, it’s spot on. When it’s wrong, it’s awful.;;;;en
2301;1848955952;2;Updates slowly;2017-10-14T19:20:14Z;Calif Mike;App updates slowly if at all limiting its usefulness.;;;;en
1794;1844036140;2;Buggy and slow;2017-10-12T15:25:47Z;Gnorn123;"Spent a ton of time adding all my local AQI locations as ""favorites"".  When I reopened the app, they were all gone.  Takes an age add data.";;;;en
2038;1606125047;2;No locations near me;2017-05-05T23:56:27Z;Brynnlax;Would love to use the app but there is not a single station/location on entire island of Guam.;;;;en
1325;1531253027;2;This is China.... TIC;2017-01-27T01:24:27Z;Lost in Shanghai;"App would be better if you could scan for future Aqi forecast such as what you can find in the play store 

In addition,  it would be more powerful if you could check out the Aqi for additional cities";;;;en
1862;6087788687;1;Not accurate for Denver;2020-06-17T15:33:36Z;guitartuck;Today this app shows great air quality but I can’t see mountains that are less than 5 miles away with a yellowish haze everywhere.;;;;en
876;6010033596;1;Broken AirVisual Pro info;2020-05-29T17:00:54Z;Theosoph;When paired with an AirVisual Pro (where setup experience is not the best), it says things like “Indoor air is infinityx better than...” There is also an area on that same widget that constantly says “No data”. Furthermore, why is the PM10 not displayed anywhere? It’s concerning that the app does not work well with company’s own devices.;;;;en
2386;5917641753;1;Inconsistent with other apps;2020-05-08T04:32:23Z;LeonMmm900;The only app that says 38 (good) when the other four apps report 47-55 AQI.;;;;en
638;5536005979;1;App crashed when opened - no way to contact support;2020-02-15T20:25:39Z;lanwarrior;"Since iOS 13.3, when you tap on the notification, the app opened for 1 second and it crashed immediately. So the primary functions of notifying you is broken. 

Unfortunately, the dev has no way to contact them to report bug. So now I have a broken app for a $250 device.";;;;en
2152;5535159157;1;It doesn’t work giving notifications;2020-02-15T15:55:51Z;Param Loves Apple;I set the app to warn me when the aqi rises past 51. Today the aqi was 63 in San Francisco I never received one alert.;;;;en
1669;5346212398;1;Impossible;2020-01-01T10:13:55Z;missingvip;I live in a countryside, there is no factory but the airvisual show the number is higher than one of big city of my country where have many factories,companies, vehicles...so I think that this app is fake.;12680425.0;Thank you for your message. Air quality is very dynamic and can even change in a matter of hours. Therefore, it is possible that your location temporarily experienced a higher pollution level than a big city. Please keep checking the app and you'll notice that your air quality will change.;2020-01-02T06:54:02Z;en
2059;5333795542;1;Don’t ask me to rate you!!;2019-12-29T08:59:45Z;053phil;If I want to rate an app I will. This is actually a decent app. But lost every star I might have given by asking for the rating. 🤬;;;;en
2319;5333564001;1;Crash;2019-12-29T07:28:16Z;White_Rule;It crashes every time I open it...;;;;en
2195;5276927346;1;Apple please remove from iPad App Store.;2019-12-15T19:48:53Z;N/A 1234;"Apple: 
This app does not support the latest iPadOS nor landscape mode that is required. 

iPads are primarily used in landscape mode and you have zero support for landscape mode. 

There are over 800 million iPads and most are used in landscape mode due to comfort on your lap or bed, prevalent case design, or keyboards.";;;;en
76;5086657762;1;I Don’t trust this app very much because...;2019-11-04T21:04:26Z;albertenix;According to this app Havana has very great air quality when it isn’t. How can this be? I have lived most of my life in Havana and the city’s air is very polluted. Old diesel cars from the 50’s won’t let you breath and your buggers comes black from your nose. Is like living in India but in the Caribbean when it comes to air quality. I remember most mornings were dimmed by the smog from the cars exhaust and me covering my airways. Don’t trust any information coming from Cuba as it can be fake!;;;;en
2294;5041535684;1;Useless app.;2019-10-28T15:38:59Z;thequeen8;Our air quality in Tulare Ca. is so bad right now that we can’t even go outside. Your app says it’s good!;;;;en
2003;5015192512;1;Not accurate;2019-10-25T21:01:53Z;MTA rider;I can’t trust this data. I live in LA and we have severe fires each year. There is smoke and ash in the air and yet the app is saying conditions are good. There’s just no way this is right.;;;;en
2685;4949729121;1;Rank this app per Vu Khac Ngoc;2019-10-15T06:49:15Z;phutn88;I ranked this app 1 star per Vu Khac Ngoc’s claim;;;;en
279;4935790509;1;Says air is “good” during thick LA fires!!!;2019-10-13T02:36:21Z;Triana del fuego;I used to love and trust this app.. recently I noticed it was giving info that was way off from what other air quality sources were posting. I was unsure which to believe until this past Saddleridge fire in north Los Angeles. The city was full of thick black smoke that smelled like chemicals, caused burning eyes and heart palpitations and this app says that the API is 46 and good!! The smoke lasted for over 2 days and it never mentioned it. Get EPA AIRNow for ACCURATE air quality info and save your health.;;;;en
3059;4926271313;1;App crash when open;2019-10-12T02:03:20Z;Ron Sebastian;Air visual crash when i using it by ipad pro 10.5in;;;;en
